7.707400083541870117e+00
7.512914896011352539e+00
7.515909671783447266e+00
7.842037677764892578e+00
7.571069002151489258e+00
7.638619422912597656e+00
7.486997127532958984e+00
7.512905359268188477e+00
7.446139097213745117e+00
7.503941774368286133e+00
7.511987209320068359e+00
7.523888111114501953e+00
7.541840314865112305e+00
7.513930559158325195e+00
7.611637592315673828e+00
8.448026180267333984e+00
8.451678514480590820e+00
8.350978612899780273e+00
8.418554067611694336e+00
8.994099140167236328e+00
7.624677419662475586e+00
7.515897274017333984e+00
7.709397792816162109e+00
7.663228034973144531e+00
7.659496545791625977e+00
