1.033675456047058105e+01
1.140344738960266113e+01
1.161265277862548828e+01
1.117711615562438965e+01
1.148088335990905762e+01
1.120117020606994629e+01
1.179065227508544922e+01
1.133455896377563477e+01
1.225667214393615723e+01
1.228949236869812012e+01
1.223773169517517090e+01
1.304075956344604492e+01
1.322874736785888672e+01
1.248347711563110352e+01
1.286165475845336914e+01
1.296172308921813965e+01
1.248473739624023438e+01
1.252357792854309082e+01
1.296465682983398438e+01
1.302630782127380371e+01
1.375035762786865234e+01
1.256647658348083496e+01
1.294127607345581055e+01
1.270816087722778320e+01
1.283883643150329590e+01
