1.195916295051574707e+01
1.224221181869506836e+01
1.193225359916687012e+01
1.149009561538696289e+01
1.181446290016174316e+01
1.144566440582275391e+01
1.204984831809997559e+01
1.139548444747924805e+01
1.211795830726623535e+01
1.149387025833129883e+01
1.213372302055358887e+01
1.194352388381958008e+01
1.264044547080993652e+01
1.333777546882629395e+01
1.468560338020324707e+01
1.352325582504272461e+01
1.380251216888427734e+01
1.339605832099914551e+01
1.373440194129943848e+01
1.326170134544372559e+01
1.318628168106079102e+01
1.412046170234680176e+01
1.337092757225036621e+01
1.378208470344543457e+01
1.340846943855285645e+01
